Timestamp (ms),F_RPM_PRIM
201870,0.0
201880,0.0
201890,0.0
201900,0.0
201910,0.0
201920,0.0
201930,0.0
201940,0.0
201950,0.0
201960,0.0
201970,0.0
201990,0.0
202000,0.0
202010,0.0
202021,0.0
202031,0.0
202041,0.0
202051,0.0
202061,0.0
202071,0.0
202081,0.0
202091,0.0
202101,0.0
202111,0.0
202121,0.0
202131,0.0
202141,0.0
202151,0.0
202161,0.0
202172,0.0
202182,0.0
202192,0.0
202202,0.0
202212,0.0
202232,0.0
202242,0.0
202252,0.0
202262,0.0
202272,0.0
202282,0.0
202292,0.0
202302,0.0
202312,0.0
202322,0.0
202332,0.0
202352,0.0
202362,0.0
202372,0.0
202383,0.0
202393,0.0
202403,0.0
202413,0.0
202423,0.0
202433,0.0
202443,0.0
202453,0.0
202467,0.0
202477,0.0
202487,0.0
202497,0.0
202507,0.0
202520,0.0
202530,0.0
202540,0.0
202552,0.0
202562,0.0
202572,0.0
202584,0.0
202594,0.0
202607,0.0
202617,0.0
202627,0.0
202637,0.0
202647,0.0
202659,0.0
202669,0.0
202679,0.0
202689,0.0
202699,0.0
202711,0.0
202721,0.0
202731,0.0
202741,0.0
202751,0.0
202763,0.0
202773,0.0
202783,0.0
202793,0.0
202803,0.0
202813,0.0
202824,0.0
202834,0.0
202844,0.0
202855,0.0
202865,0.0
202879,0.0
202889,0.0
202899,0.0
202909,0.0
202923,0.0
202942,0.0
202952,0.0
202963,0.0
202973,0.0
202983,0.0
202993,0.0
203003,0.0
203016,0.0
203026,0.0
203036,0.0
203046,0.0
203056,0.0
203069,0.0
203079,0.0
203089,0.0
203099,0.0
203109,0.0
203121,0.0
203131,0.0
203141,0.0
203151,0.0
203161,0.0
203171,0.0
203181,0.0
203191,0.0
203204,0.0
203214,0.0
203224,0.0
203236,0.0
203246,0.0
203256,0.0
203266,0.0
203276,0.0
203286,0.0
203299,0.0
203309,0.0
203320,0.0
203330,0.0
203340,0.0
203350,0.0
203360,0.0
203372,0.0
203382,0.0
203392,0.0
203402,0.0
203412,0.0
203425,0.0
203435,0.0
203457,0.0
203467,0.0
203477,0.0
203488,0.0
203498,0.0
203508,0.0
203518,0.0
203533,0.0
203548,0.0
203558,0.0
203568,0.0
203578,0.0
203588,0.0
203598,0.0
203609,0.0
203619,0.0
203632,0.0
203642,0.0
203652,0.0
203662,0.0
203672,0.0
203684,0.0
203694,0.0
203704,0.0
203714,0.0
203729,0.0
203742,0.0
203752,0.0
203762,0.0
203773,0.0
203783,0.0
203794,0.0
203804,0.0
203814,0.0
203824,0.0
203834,0.0
203848,0.0
203858,0.0
203871,0.0
203881,0.0
203891,0.0
203902,0.0
203912,0.0
203925,0.0
203935,0.0
203945,0.0
203956,0.0
203966,0.0
203976,0.0
203988,0.0
203998,0.0
204008,0.0
204020,0.0
204030,0.0
204043,0.0
204053,0.0
204063,0.0
204073,0.0
204083,0.0
204096,0.0
204106,0.0
204116,0.0
204126,0.0
204136,0.0
204146,0.0
204157,0.0
204167,0.0
204177,0.0
204189,0.0
204199,0.0
204209,0.0
204219,0.0
204229,0.0
204239,0.0
204249,0.0
204259,0.0
204272,0.0
204282,0.0
204292,0.0
204302,0.0
204312,0.0
204327,0.0
204337,0.0
204347,0.0
204358,0.0
204368,0.0
204378,0.0
204390,0.0
204406,0.0
204421,0.0
204431,0.0
204441,0.0
204451,0.0
204461,0.0
204471,0.0
204481,0.0
204491,0.0
204501,0.0
204512,0.0
204522,0.0
204532,0.0
204542,0.0
204552,0.0
204572,0.0
204582,0.0
204592,0.0
204602,0.0
204612,0.0
204622,0.0
204633,0.0
204643,0.0
204653,0.0
204663,0.0
204673,0.0
204683,0.0
204693,0.0
204703,0.0
204717,0.0
204727,0.0
204737,0.0
204747,0.0
204760,0.0
204776,0.0
204786,0.0
204797,0.0
204807,0.0
204817,0.0
204828,0.0
204838,0.0
204849,0.0
204859,0.0
204869,0.0
204879,0.0
204889,0.0
204902,0.0
204912,0.0
204922,0.0
204934,0.0
204944,0.0
204964,0.0
204974,0.0
204984,0.0
204994,0.0
205004,0.0
205014,0.0
205024,0.0
205034,0.0
205044,0.0
205054,0.0
205064,0.0
205077,0.0
205091,0.0
205105,0.0
205115,0.0
205125,0.0
205137,0.0
205147,0.0
205160,0.0
205170,0.0
205180,0.0
205190,0.0
205200,0.0
205210,0.0
205220,0.0
205230,0.0
205240,0.0
205250,0.0
205260,0.0
205273,0.0
205283,0.0
205293,0.0
205303,0.0
205313,0.0
205326,0.0
205336,0.0
205346,0.0
205356,0.0
205366,0.0
205378,0.0
205392,0.0
205407,0.0
205417,0.0
205427,0.0
205437,0.0
205447,0.0
205459,0.0
205469,0.0
205482,0.0
205492,0.0
205502,0.0
205512,0.0
205522,0.0
205532,0.0
205545,0.0
205555,0.0
205565,0.0
205576,0.0
205586,0.0
205596,0.0
205606,0.0
205616,0.0
205626,0.0
205637,0.0
205647,0.0
205657,0.0
205668,0.0
205678,0.0
205691,0.0
205701,0.0
205711,0.0
205721,0.0
205731,0.0
205743,0.0
205759,0.0
205773,0.0
205783,0.0
205793,0.0
205808,0.0
205818,0.0
205832,0.0
205842,0.0
205854,0.0
205864,0.0
205878,0.0
205888,0.0
205898,0.0
205908,0.0
205918,0.0
205928,0.0
205939,0.0
205949,0.0
205959,0.0
205969,0.0
205979,0.0
205989,0.0
205999,0.0
206014,0.0
206029,0.0
206039,0.0
206052,0.0
206062,0.0
206075,0.0
206085,0.0
206095,0.0
206105,0.0
206115,0.0
206127,0.0
206137,0.0
206147,0.0
206157,0.0
206167,0.0
206180,0.0
206190,0.0
206200,0.0
206210,0.0
206220,0.0
206230,0.0
206240,0.0
206250,0.0
206260,0.0
206270,0.0
206280,0.0
206290,0.0
206301,0.0
206311,0.0
206327,0.0
206337,0.0
206349,0.0
206365,0.0
206380,0.0
206390,0.0
206400,0.0
206410,0.0
206420,0.0
206430,0.0
206441,0.0
206451,0.0
206461,0.0
206471,0.0
206481,0.0
206501,0.0
206511,0.0
206521,0.0
206531,0.0
206541,0.0
206551,0.0
206561,0.0
206571,0.0
206581,0.0
206592,0.0
206602,0.0
206612,0.0
206622,0.0
206632,0.0
206642,0.0
206652,0.0
206667,0.0
206682,0.0
206692,0.0
206702,0.0
206712,0.0
206722,0.0
206732,0.0
206742,0.0
206752,0.0
206766,0.0
206776,0.0
206786,0.0
206796,0.0
206806,0.0
206818,0.0
206828,0.0
206838,0.0
206849,0.0
206859,0.0
206869,0.0
206881,0.0
206891,0.0
206901,0.0
206911,0.0
206921,0.0
206934,0.0
206944,0.0
206954,0.0
206964,0.0
206974,0.0
206984,0.0
206994,0.0
207004,0.0
207014,0.0
207024,0.0
207034,0.0
207044,0.0
207054,0.0
207064,0.0
207074,0.0
207084,0.0
207094,0.0
207104,0.0
207114,0.0
207124,0.0
207134,0.0
207144,0.0
207154,0.0
207168,0.0
207178,0.0
207188,0.0
207198,0.0
207208,0.0
207220,0.0
207236,0.0
207251,0.0
207261,0.0
207271,0.0
207283,0.0
207293,0.0
207303,0.0
207313,0.0
207323,0.0
207333,0.0
207344,0.0
207354,0.0
207364,0.0
207375,0.0
207385,0.0
207395,0.0
207406,0.0
207416,0.0
207426,0.0
207436,0.0
207446,0.0
207456,0.0
207466,0.0
207476,0.0
207486,0.0
207496,0.0
207511,0.0
207526,0.0
207536,0.0
207550,0.0
207564,0.0
207578,0.0
207588,0.0
207598,0.0
207608,0.0
207620,0.0
207634,0.0
207644,0.0
207654,0.0
207664,0.0
207674,0.0
207687,0.0
207697,0.0
207707,0.0
207717,0.0
207727,0.0
207737,0.0
207747,0.0
207757,0.0
207767,0.0
207777,0.0
207787,0.0
207797,0.0
207807,0.0
207822,0.0
207837,0.0
207847,0.0
207857,0.0
207867,0.0
207877,0.0
207887,0.0
207897,0.0
207907,0.0
207917,0.0
207928,0.0
207938,0.0
207948,0.0
207958,0.0
207968,0.0
207981,0.0
207991,0.0
208001,0.0
208011,0.0
208021,0.0
208034,0.0
208044,0.0
208054,0.0
208064,0.0
208074,0.0
208086,0.0
208096,0.0
208106,0.0
208116,0.0
208126,0.0
208139,0.0
208149,0.0
208159,0.0
208169,0.0
208179,0.0
208192,0.0
208202,0.0
208212,0.0
208222,0.0
208232,0.0
208244,0.0
208254,0.0
208264,0.0
208274,0.0
208284,0.0
208294,0.0
208304,0.0
208314,0.0
208324,0.0
208334,0.0
208344,0.0
208354,0.0
208372,0.0
208382,0.0
208392,0.0
208402,0.0
208415,0.0
208425,0.0
208435,0.0
208445,0.0
208455,0.0
208465,0.0
208475,0.0
208485,0.0
208495,0.0
208505,0.0
208515,0.0
208525,0.0
208535,0.0
208545,0.0
208559,0.0
208569,0.0
208579,0.0
208590,0.0
208606,0.0
208620,0.0
208630,0.0
208640,0.0
208651,0.0
208666,0.0
208681,0.0
208691,0.0
208704,0.0
208714,0.0
208724,0.0
208735,0.0
208745,0.0
208760,0.0
208770,0.0
208780,0.0
208791,0.0
208801,0.0
208811,0.0
208821,0.0
208831,0.0
208841,0.0
208852,0.0
208862,0.0
208872,0.0
208882,0.0
208892,0.0
208902,0.0
208913,0.0
208923,0.0
208936,0.0
208946,0.0
208956,0.0
208966,0.0
208979,0.0
208996,0.0
209006,0.0
209017,0.0
209027,0.0
209040,0.0
209050,0.0
209060,0.0
209070,0.0
209080,0.0
209092,0.0
209102,0.0
209112,0.0
209122,0.0
209132,0.0
209146,0.0
209156,0.0
209166,0.0
209176,0.0
209186,0.0
209199,0.0
209209,0.0
209219,0.0
209230,0.0
209240,0.0
209250,0.0
209262,0.0
209272,0.0
209293,0.0
209303,0.0
209313,0.0
209323,0.0
209339,0.0
209354,0.0
209364,0.0
209374,0.0
209387,0.0
209397,0.0
209408,0.0
209418,0.0
209428,0.0
209438,0.0
209448,0.0
209460,0.0
209470,0.0
209480,0.0
209490,0.0
209500,0.0
209510,0.0
209520,0.0
209530,0.0
209542,0.0
209552,0.0
209562,0.0
209572,0.0
209582,0.0
209595,0.0
209605,0.0
209619,0.0
209629,0.0
209639,0.0
209649,0.0
209659,0.0
209671,0.0
209681,0.0
209691,0.0
209702,0.0
209712,0.0
209722,0.0
209733,0.0
209743,0.0
209753,0.0
209765,0.0
209775,0.0
209785,0.0
209796,0.0
209806,0.0
209816,0.0
209826,0.0
209836,0.0
209846,0.0
209856,0.0
209866,0.0
209876,0.0
209886,0.0
209896,0.0
209906,0.0
209917,0.0
209927,0.0
209937,0.0
209947,0.0
209957,0.0
209967,0.0
209977,0.0
209987,0.0
209997,0.0
210007,0.0
210017,0.0
210027,0.0
210037,0.0
210047,0.0
210057,0.0
210068,0.0
210078,0.0
210091,0.0
210101,0.0
210111,0.0
210121,0.0
210131,0.0
210143,0.0
210153,0.0
210163,0.0
210173,0.0
210183,0.0
210195,0.0
210205,0.0
210215,0.0
210225,0.0
210235,0.0
210247,0.0
210257,0.0
210267,0.0
210277,0.0
210287,0.0
210297,0.0
210308,0.0
210318,0.0
210328,0.0
210339,0.0
210349,0.0
210362,0.0
210372,0.0
210382,0.0
210392,0.0
210402,0.0
210414,0.0
210430,0.0
210444,0.0
210454,0.0
210464,0.0
210474,0.0
210484,0.0
210496,0.0
210506,0.0
210516,0.0
210532,0.0
210542,0.0
210555,0.0
210565,0.0
210577,0.0
210587,0.0
210597,0.0
210607,0.0
210617,0.0
210630,0.0
210640,0.0
210650,0.0
210661,0.0
210671,0.0
210681,0.0
210691,0.0
210706,0.0
210720,0.0
210730,0.0
210740,0.0
210750,0.0
210760,0.0
210770,0.0
210780,0.0
210790,0.0
210800,0.0
210810,0.0
210820,0.0
210832,0.0
210842,0.0
210852,0.0
210863,0.0
210873,0.0
210885,0.0
210895,0.0
210905,0.0
210915,0.0
210925,0.0
210935,0.0
210945,0.0
210955,0.0
210965,0.0
210975,0.0
210986,0.0
211000,0.0
211010,0.0
211020,0.0
211030,0.0
211040,0.0
211050,0.0
211061,0.0
211071,0.0
211081,0.0
211092,0.0
211102,0.0
211112,0.0
211122,0.0
211132,0.0
211142,0.0
211152,0.0
211162,0.0
211172,0.0
211182,0.0
211192,0.0
211205,0.0
211215,0.0
211234,0.0
211244,0.0
211254,0.0
211265,0.0
211275,0.0
211288,0.0
211298,0.0
211317,0.0
211327,0.0
211337,0.0
211348,0.0
211358,0.0
211368,0.0
211378,0.0
211388,0.0
211399,0.0
211409,0.0
211419,0.0
211429,0.0
211439,0.0
211452,0.0
211462,0.0
211472,0.0
211482,0.0
211492,0.0
211505,0.0
211515,0.0
211525,0.0
211535,0.0
211545,0.0
211555,0.0
211565,0.0
211575,0.0
211585,0.0
211595,0.0
211605,0.0
211615,0.0
211625,0.0
211635,0.0
211645,0.0
211655,0.0
211665,0.0
211675,0.0
211685,0.0
211695,0.0
211708,0.0
211718,0.0
211728,0.0
211738,0.0
211748,0.0
211761,0.0
211771,0.0
211781,0.0
211792,0.0
211802,0.0
211824,0.0
211840,0.0
211852,0.0
211862,0.0
211877,0.0
211887,0.0
211897,0.0
211909,0.0
211919,0.0
211929,0.0
211939,0.0
211949,0.0
211960,0.0
211970,0.0
211981,0.0
211991,0.0
212001,0.0
212011,0.0
212021,0.0
212035,0.0
212045,0.0
212055,0.0
212065,0.0
212075,0.0
212085,0.0
212096,0.0
212106,0.0
212116,0.0
212127,0.0
212137,0.0
212147,0.0
212157,0.0
212167,0.0
212177,0.0
212187,0.0
212197,0.0
212207,0.0
212217,0.0
212227,0.0
212237,0.0
212247,0.0
212257,0.0
212267,0.0
212278,0.0
212288,0.0
212298,0.0
212308,0.0
212318,0.0
212328,0.0
212338,0.0
212348,0.0
212358,0.0
212371,0.0
212381,0.0
212392,0.0
212402,0.0
212412,0.0
212422,0.0
212432,0.0
212445,0.0
212462,0.0
212477,0.0
212487,0.0
212497,0.0
212508,0.0
212518,0.0
212528,0.0
212538,0.0
212548,0.0
212558,0.0
212569,0.0
212579,0.0
212589,0.0
212599,0.0
212609,0.0
212619,0.0
212629,0.0
212639,0.0
212659,0.0
212669,0.0
212684,0.0
212694,0.0
212704,0.0
212714,0.0
212724,0.0
212744,0.0
212754,0.0
212774,0.0
212784,0.0
212794,0.0
212804,0.0
212814,0.0
212824,0.0
212834,0.0
212844,0.0
212856,0.0
212866,0.0
212876,0.0
212886,0.0
212896,0.0
212908,0.0
212918,0.0
212937,0.0
212947,0.0
212957,0.0
212967,0.0
212977,0.0
212991,0.0
213001,0.0
213011,0.0
213021,0.0
213031,0.0
213041,0.0
213051,0.0
213061,0.0
213071,0.0
213081,0.0
213091,0.0
213101,0.0
213111,0.0
213121,0.0
213131,0.0
213141,0.0
213151,0.0
213161,0.0
213171,0.0
213181,0.0
213191,0.0
213202,0.0
213212,0.0
213232,0.0
213242,0.0
213252,0.0
213262,0.0
213272,0.0
213282,0.0
213292,0.0
213308,0.0
213322,0.0
213332,0.0
213342,0.0
213352,0.0
213362,0.0
213372,0.0
213383,0.0
213398,0.0
213412,0.0
213422,0.0
213432,0.0
213443,0.0
213453,0.0
213463,0.0
213473,0.0
213483,0.0
213502,0.0
213512,0.0
213522,0.0
213533,0.0
213543,0.0
213553,0.0
213563,0.0
213579,0.0
213591,0.0
213601,0.0
213611,0.0
213621,0.0
213631,0.0
213645,0.0
213655,0.0
213665,0.0
213676,0.0
213686,0.0
213699,0.0
213709,0.0
213719,0.0
213729,0.0
213739,0.0
213749,0.0
213759,0.0
213769,0.0
213779,0.0
213789,0.0
213799,0.0
213820,0.0
213830,0.0
213840,0.0
213850,0.0
213862,0.0
213872,0.0
213882,0.0
213892,0.0
213902,0.0
213914,0.0
213924,0.0
213934,0.0
213944,0.0
213954,0.0
213974,0.0
213984,0.0
213994,0.0
214005,0.0
214015,0.0
214036,0.0
214046,0.0
214056,0.0
214066,0.0
214076,0.0
214086,0.0
214096,0.0
214106,0.0
214119,0.0
214129,0.0
214139,0.0
214149,0.0
214159,0.0
214171,0.0
214184,0.0
214200,0.0
214210,0.0
214220,0.0
214231,0.0
214241,0.0
214256,0.0
214266,0.0
214276,0.0
214287,0.0
214297,0.0
214307,0.0
214317,0.0
214327,0.0
214347,0.0
214357,0.0
214367,0.0
214377,0.0
214387,0.0
214397,0.0
214407,0.0
214417,0.0
214427,0.0
214437,0.0
214447,0.0
214457,0.0
214467,0.0
214477,0.0
214487,0.0
214497,0.0
214507,0.0
214517,0.0
214528,0.0
214538,0.0
214558,0.0
214568,0.0
214582,0.0
214592,0.0
214602,0.0
214615,0.0
214626,0.0
214638,0.0
214650,0.0
214665,0.0
214675,0.0
214685,0.0
214695,0.0
214705,0.0
214716,0.0
214726,0.0
214736,0.0
214747,0.0
214757,0.0
214767,0.0
214777,0.0
214791,0.0
214808,0.0
214818,0.0
214828,0.0
214839,0.0
214849,0.0
214859,0.0
214869,0.0
214879,0.0
214889,0.0
214899,0.0
214914,0.0
214930,0.0
214940,0.0
214959,0.0
214969,0.0
214979,0.0
214990,0.0
215000,0.0
215010,0.0
215020,0.0
215030,0.0
215040,0.0
215050,0.0
215060,0.0
215070,0.0
215080,0.0
215090,0.0
215100,0.0
215110,0.0
215120,0.0
215134,0.0
215144,0.0
215154,0.0
215164,0.0
215174,0.0
215186,0.0
215196,0.0
215206,0.0
215216,0.0
215226,0.0
215236,0.0
215246,0.0
215256,0.0
215268,0.0
215278,0.0
215288,0.0
215298,0.0
215308,0.0
215320,0.0
215330,0.0
215340,0.0
215350,0.0
215360,0.0
215370,0.0
215384,0.0
215394,0.0
215405,0.0
215415,0.0
215432,0.0
215442,0.0
215452,0.0
215465,0.0
215475,0.0
215489,0.0
215499,0.0
215521,0.0
215531,0.0
215541,0.0
215551,0.0
215561,0.0
215571,0.0
215582,0.0
215592,0.0
215613,0.0
215623,0.0
215643,0.0
215653,0.0
215663,0.0
215673,0.0
215683,0.0
215697,0.0
215707,0.0
215717,0.0
215727,0.0
215737,0.0
215750,0.0
215760,0.0
215770,0.0
215782,0.0
215792,0.0
215802,0.0
215813,0.0
215823,0.0
215833,0.0
215844,0.0
215854,0.0
215864,0.0
215874,0.0
215884,0.0
215904,0.0
215914,0.0
215924,0.0
215934,0.0
215949,0.0
215965,0.0
215975,0.0
215988,0.0
215998,0.0
216008,0.0
216018,0.0
216028,0.0
216039,0.0
216049,0.0
216059,0.0
216071,0.0
216081,0.0
216093,0.0
216103,0.0
216113,0.0
216124,0.0
216134,0.0
216144,0.0
216154,0.0
216164,0.0
216174,0.0
216185,0.0
216195,0.0
216205,0.0
216215,0.0
216225,0.0
216235,0.0
216246,0.0
216256,0.0
216266,0.0
216276,0.0
216286,0.0
216296,0.0
216306,0.0
216316,0.0
216328,0.0
216338,0.0
216348,0.0
216360,0.0
216370,0.0
216385,0.0
216395,0.0
216416,0.0
216426,0.0
216440,0.0
216450,0.0
216460,0.0
216470,0.0
216480,0.0
216493,0.0
216503,0.0
216513,0.0
216524,0.0
216534,0.0
216544,0.0
216554,0.0
216564,0.0
216576,0.0
216586,0.0
216605,0.0
216615,0.0
216625,0.0
216635,0.0
216645,0.0
216658,0.0
216668,0.0
216678,0.0
216688,0.0
216698,0.0
216710,0.0
216720,0.0
216730,0.0
216742,0.0
216752,0.0
216766,0.0
216776,0.0
216786,0.0
216798,0.0
216808,0.0
216818,0.0
216828,0.0
216838,0.0
216848,0.0
216858,0.0
216868,0.0
216878,0.0
216888,0.0
216898,0.0
216908,0.0
216918,0.0
216928,0.0
216938,0.0
216949,0.0
216959,0.0
216969,0.0
216979,0.0
216989,0.0
216999,0.0
217009,0.0
217019,0.0
217029,0.0
217039,0.0
217049,0.0
217059,0.0
217069,0.0
217079,0.0
217089,0.0
217101,0.0
217111,0.0
217124,0.0
217134,0.0
217144,0.0
217154,0.0
217168,0.0
217183,0.0
217193,0.0
217205,0.0
217215,0.0
217228,0.0
217238,0.0
217248,0.0
217258,0.0
217268,0.0
217278,0.0
217289,0.0
217299,0.0
217312,0.0
217322,0.0
217332,0.0
217342,0.0
217352,0.0
217365,0.0
217375,0.0
217385,0.0
217395,0.0
217405,0.0
217418,0.0
217428,0.0
217450,0.0
217460,0.0
217470,0.0
217481,0.0
217491,0.0
217501,0.0
217511,0.0
217521,0.0
217531,0.0
217542,0.0
217552,0.0
217562,0.0
217572,0.0
217582,0.0
217592,0.0
217602,0.0
217612,0.0
217622,0.0
217632,0.0
217642,0.0
217652,0.0
217662,0.0
217672,0.0
217692,0.0
217702,0.0
217712,0.0
217723,0.0
217733,0.0
217746,0.0
217756,0.0
217766,0.0
217776,0.0
217786,0.0
217798,0.0
217808,0.0
217818,0.0
217829,0.0
217839,0.0
217852,0.0
217862,0.0
217872,0.0
217883,0.0
217893,0.0
217903,0.0
217913,0.0
217923,0.0
217933,0.0
217943,0.0
217953,0.0
217963,0.0
217974,0.0
217984,0.0
217994,0.0
218004,0.0
218014,0.0
218024,0.0
218034,0.0
218044,0.0
218054,0.0
218064,0.0
218074,0.0
218084,0.0
218094,0.0
218108,0.0
218124,0.0
218134,0.0
218144,0.0
218155,0.0
218165,0.0
218175,0.0
218185,0.0
218195,0.0
218205,0.0
218215,0.0
218225,0.0
218238,0.0
218248,0.0
218258,0.0
218268,0.0
218278,0.0
218290,0.0
218300,0.0
218310,0.0
218320,0.0
218330,0.0
218345,0.0
218355,0.0
218375,0.0
218385,0.0
218395,0.0
218408,0.0
218418,0.0
218430,0.0
218440,0.0
218450,0.0
218460,0.0
218470,0.0
218482,0.0
218492,0.0
218502,0.0
218512,0.0
218522,0.0
218534,0.0
218544,0.0
218554,0.0
218564,0.0
218574,0.0
218587,0.0
218597,0.0
218607,0.0
218617,0.0
218627,0.0
218637,0.0
218647,0.0
218657,0.0
218667,0.0
218677,0.0
218687,0.0
218697,0.0
218707,0.0
218717,0.0
218727,0.0
218737,0.0
218747,0.0
218757,0.0
218767,0.0
218777,0.0
218787,0.0
218797,0.0
218807,0.0
218817,0.0
218828,0.0
218838,0.0
218848,0.0
218859,0.0
218869,0.0
218882,0.0
218892,0.0
218902,0.0
218912,0.0
218922,0.0
218934,0.0
218944,0.0
218963,0.0
218973,0.0
218986,0.0
218996,0.0
219015,0.0
219025,0.0
219035,0.0
219045,0.0
219055,0.0
219069,0.0
219079,0.0
219089,0.0
219099,0.0
219109,0.0
219119,0.0
219129,0.0
219139,0.0
219149,0.0
219159,0.0
219169,0.0
219179,0.0
219189,0.0
219199,0.0
219209,0.0
219219,0.0
219229,0.0
219253,0.0
219263,0.0
219273,0.0
219283,0.0
219295,0.0
219305,0.0
219315,0.0
219325,0.0
219335,0.0
219345,0.0
219356,0.0
219366,0.0
219376,0.0
219388,0.0
219398,0.0
219416,0.0
219426,0.0
219436,0.0
219446,0.0
219456,0.0
219471,0.0
219481,0.0
219501,0.0
219511,0.0
219521,0.0
219531,0.0
219541,0.0
219551,0.0
219561,0.0
219571,0.0
219581,0.0
219591,0.0
219607,0.0
219620,0.0
219630,0.0
219640,0.0
219650,0.0
219660,0.0
219673,0.0
219683,0.0
219693,0.0
219705,0.0
219715,0.0
219728,0.0
219738,0.0
219748,0.0
219760,0.0
219770,0.0
219780,0.0
219791,0.0
219801,0.0
219811,0.0
219821,0.0
219831,0.0
219841,0.0
219851,0.0
219861,0.0
219871,0.0
219882,0.0
219892,0.0
219902,0.0
219913,0.0
219923,0.0
219933,0.0
219943,0.0
219953,0.0
219963,0.0
219973,0.0
219983,0.0
219993,0.0
220003,0.0
220013,0.0
220023,0.0
220033,0.0
220043,0.0
220053,0.0
220063,0.0
220073,0.0
220083,0.0
220093,0.0
220103,0.0
220113,0.0
220123,0.0
220133,0.0
220147,0.0
220157,0.0
220167,0.0
220177,0.0
220187,0.0
220197,0.0
220208,0.0
220218,0.0
220233,0.0
220243,0.0
220253,0.0
220264,0.0
220274,0.0
220284,0.0
220294,0.0
220304,0.0
220314,0.0
220324,0.0
220334,0.0
220344,0.0
220355,0.0
220365,0.0
220375,0.0
220385,0.0
220395,0.0
220405,0.0
220416,0.0
220426,0.0
220439,0.0
220449,0.0
220459,0.0
220469,0.0
220479,0.0
220491,0.0
220501,0.0
220511,0.0
220521,0.0
220531,0.0
220543,0.0
220553,0.0
220563,0.0
220573,0.0
220583,0.0
220596,0.0
220606,0.0
220616,0.0
220626,0.0
220636,0.0
220646,0.0
220656,0.0
220666,0.0
220676,0.0
220686,0.0
220696,0.0
220706,0.0
220716,0.0
220726,0.0
220736,0.0
220746,0.0
220756,0.0
220776,0.0
220792,0.0
220806,0.0
220816,0.0
220826,0.0
220837,0.0
220847,0.0
220857,0.0
220868,0.0
220883,0.0
220897,0.0
220907,0.0
220919,0.0
220929,0.0
220942,0.0
220952,0.0
220962,0.0
220972,0.0
220982,0.0
220994,0.0
221004,0.0
221014,0.0
221024,0.0
221034,0.0
221046,0.0
221056,0.0
221066,0.0
221077,0.0
221087,0.0
221100,0.0
221110,0.0
221120,0.0
221130,0.0
221140,0.0
221153,0.0
221163,0.0
221173,0.0
221183,0.0
221193,0.0
221203,0.0
221213,0.0
221223,0.0
221242,0.0
221252,0.0
221262,0.0
221272,0.0
221282,0.0
221295,0.0
221305,0.0
221315,0.0
221325,0.0
221335,0.0
221347,0.0
221357,0.0
221367,0.0
221377,0.0
221387,0.0
221397,0.0
221411,0.0
221421,0.0
221432,0.0
221442,0.0
221452,0.0
221462,0.0
221472,0.0
221486,0.0
221496,0.0
221506,0.0
221518,0.0
221528,0.0
221542,0.0
221552,0.0
221562,0.0
221572,0.0
221582,0.0
221592,0.0
221602,0.0
221612,0.0
221624,0.0
221634,0.0
221644,0.0
221654,0.0
221664,0.0
221675,0.0
221685,0.0
221695,0.0
221705,0.0
221715,0.0
221728,0.0
221738,0.0
221748,0.0
221760,0.0
221770,0.0
221780,0.0
221791,0.0
221801,0.0
221811,0.0
221821,0.0
221831,0.0
221841,0.0
221851,0.0
221861,0.0
221871,0.0
221881,0.0
221891,0.0
221901,0.0
221912,0.0
221922,0.0
221932,0.0
221942,0.0
221952,0.0
221962,0.0
221973,0.0
221983,0.0
221996,0.0
222006,0.0
222016,0.0
222026,0.0
222036,0.0
222048,0.0
222058,0.0
222068,0.0
222078,0.0
222088,0.0
222100,0.0
222110,0.0
222120,0.0
222130,0.0
222140,0.0
222152,0.0
222162,0.0
222172,0.0
222182,0.0
222192,0.0
222202,0.0
222212,0.0
222222,0.0
222232,0.0
222243,0.0
222253,0.0
222263,0.0
222274,0.0
222284,0.0
222294,0.0
222304,0.0
222314,0.0
222324,0.0
222334,0.0
222344,0.0
222354,0.0
222364,0.0
222374,0.0
222384,0.0
222394,0.0
222404,0.0
222414,0.0
222424,0.0
222434,0.0
222444,0.0
222454,0.0
222464,0.0
222474,0.0
222484,0.0
222494,0.0
222504,0.0
222514,0.0
222524,0.0
222534,0.0
222545,0.0
222555,0.0
222565,0.0
222575,0.0
222585,0.0
222595,0.0
222606,0.0
222616,0.0
222629,0.0
222639,0.0
222649,0.0
222663,0.0
222673,0.0
222689,0.0
222699,0.0
222714,0.0
222724,0.0
222745,0.0
222755,0.0
222765,0.0
222775,0.0
222785,0.0
222795,0.0
222806,0.0
222816,0.0
222826,0.0
222836,0.0
222846,0.0
222856,0.0
222866,0.0
222876,0.0
222886,0.0
222896,0.0
222911,0.0
222926,0.0
222936,0.0
222946,0.0
222956,0.0
222966,0.0
222976,0.0
222986,0.0
222996,0.0
223017,0.0
223027,0.0
223037,0.0
223047,0.0
223057,0.0
223067,0.0
223077,0.0
223087,0.0
223097,0.0
223107,0.0
223117,0.0
223127,0.0
223137,0.0
223147,0.0
223157,0.0
223167,0.0
223177,0.0
223187,0.0
223197,0.0
223207,0.0
223217,0.0
223227,0.0
223237,0.0
223247,0.0
223257,0.0
223267,0.0
223277,0.0
223287,0.0
223297,0.0
223307,0.0
223317,0.0
223327,0.0
223337,0.0
223348,0.0
