Timestamp (ms),F_GPS_LATITUDE
5490771,43.261066
5490872,43.261066
5490975,43.261066
5491077,43.261066
5491177,43.261066
5491281,43.261066
5491381,43.261066
5491481,43.261066
5491581,43.261066
5491681,43.261066
5491781,43.261066
5491881,43.261066
5491982,43.261066
5492082,43.261066
5492182,43.261066
5492282,43.261066
5492385,43.261066
5492486,43.261066
5492586,43.261066
5492687,43.261066
5492786,43.261066
5492886,43.261066
5492986,43.261066
5493086,43.261066
5493192,43.261066
5493291,43.261066
5493391,43.261066
5493491,43.261066
5493591,43.261066
5493691,43.261066
5493796,43.261066
5493896,43.261066
5493996,43.261066
5494096,43.261066
5494196,43.261066
5494300,43.261066
5494401,43.261066
5494501,43.261066
5494600,43.261066
5494700,43.261066
5494804,43.261066
5494907,43.261066
5495007,43.261066
5495108,43.261066
5495208,43.261066
5495311,43.261066
5495412,43.261066
5495513,43.261066
5495613,43.261066
5495713,43.261066
5495817,43.261066
5495917,43.261066
5496017,43.261066
5496117,43.261066
5496218,43.261066
5496321,43.261066
5496421,43.261066
5496522,43.261066
5496623,43.261066
5496725,43.261066
5496828,43.261066
5496928,43.261066
5497028,43.261066
5497128,43.261066
5497229,43.261066
5497332,43.261066
5497431,43.261066
5497531,43.261066
5497631,43.261066
5497745,43.261066
5497844,43.261066
5497944,43.261066
5498045,43.261066
5498146,43.261066
5498251,43.261066
5498355,43.261066
5498454,43.261066
5498554,43.261066
5498654,43.261066
5498755,43.261066
5498859,43.261066
5498958,43.261066
5499058,43.261066
5499158,43.261066
5499263,43.261066
5499363,43.261066
5499463,43.261066
5499563,43.261066
5499663,43.261066
5499763,43.261066
5499863,43.261066
5499963,43.261066
5500064,43.261066
5500164,43.261066
5500266,43.261066
5500366,43.261066
5500466,43.261066
5500566,43.261066
5500669,43.261066
5500777,43.261066
5500879,43.261066
5500979,43.261066
5501078,43.261066
5501183,43.261066
5501287,43.261066
5501391,43.261066
5501492,43.261066
5501595,43.261066
5501700,43.261066
5501802,43.261066
5501906,43.261066
5502007,43.261066
5502107,43.261066
5502212,43.261066
5502316,43.261066
5502415,43.261066
5502515,43.261066
5502616,43.261066
5502715,43.261066
5502817,43.261066
5502917,43.261066
5503017,43.261066
5503118,43.261066
5503218,43.261066
5503324,43.261066
5503425,43.261066
5503530,43.261066
5503632,43.261066
5503732,43.261066
5503835,43.261066
5503936,43.261066
5504036,43.261066
5504140,43.261066
5504240,43.261066
5504342,43.261066
5504442,43.261066
5504543,43.261066
5504643,43.261066
5504744,43.261066
5504846,43.261066
5504947,43.261066
5505048,43.261066
5505149,43.261066
5505249,43.261066
5505354,43.261066
5505453,43.261066
5505553,43.261066
5505653,43.261066
5505762,43.261066
5505862,43.261066
5505962,43.261066
5506063,43.261066
5506163,43.261066
5506269,43.261066
5506370,43.261066
5506469,43.261066
5506571,43.261066
5506671,43.261066
5506778,43.261066
5506877,43.261066
5506977,43.261066
5507077,43.261066
5507177,43.261066
5507278,43.261066
5507378,43.261066
5507478,43.261066
5507579,43.261066
5507679,43.261066
5507786,43.261066
5507890,43.261066
5507990,43.261066
5508090,43.261066
5508190,43.261066
5508290,43.261066
5508394,43.261066
5508494,43.261066
5508594,43.261066
5508694,43.261066
5508796,43.261066
5508897,43.261066
5508996,43.261066
5509096,43.261066
5509196,43.261066
5509303,43.261066
5509406,43.261066
5509506,43.261066
5509607,43.261066
5509707,43.261066
5509808,43.261066
5509911,43.261066
5510011,43.261066
5510112,43.261066
5510212,43.261066
5510322,43.261066
5510421,43.261066
5510525,43.261066
5510626,43.261066
5510726,43.261066
5510838,43.261066
5510941,43.261066
5511042,43.261066
5511142,43.261066
5511242,43.261066
5511344,43.261066
5511445,43.261066
5511545,43.261066
5511645,43.261066
5511748,43.261066
5511850,43.261066
5511956,43.261066
5512056,43.261066
5512156,43.261066
5512255,43.261066
5512358,43.261066
5512458,43.261066
5512557,43.261066
5512658,43.261066
5512757,43.261066
5512857,43.261066
5512957,43.261066
5513057,43.261066
5513157,43.261066
5513257,43.261066
5513358,43.261066
5513459,43.261066
5513560,43.261066
5513660,43.261066
5513768,43.261066
5513873,43.261066
5513973,43.261066
5514072,43.261066
5514172,43.261066
5514272,43.261066
5514376,43.261066
5514478,43.261066
5514578,43.261066
5514677,43.261066
5514777,43.261066
5514882,43.261066
5514982,43.261066
5515082,43.261066
5515187,43.261066
5515288,43.261066
5515390,43.261066
5515490,43.261066
5515591,43.261066
5515692,43.261066
5515792,43.261066
5515894,43.261066
5515994,43.261066
5516095,43.261066
5516195,43.261066
5516295,43.261066
5516397,43.261066
5516499,43.261066
5516600,43.261066
5516704,43.261066
5516811,43.261066
5516913,43.261066
5517015,43.261066
5517115,43.261066
5517215,43.261066
5517316,43.261066
5517418,43.261066
5517519,43.261066
5517620,43.261066
5517720,43.261066
5517820,43.261066
5517922,43.261066
5518023,43.261066
5518123,43.261066
5518223,43.261066
5518324,43.261066
5518427,43.261066
5518528,43.261066
5518628,43.261066
5518728,43.261066
5518828,43.261066
5518828,43.261066
5518938,43.261066
5519038,43.261066
5519142,43.261066
5519243,43.261066
5519342,43.261066
5519446,43.261066
5519553,43.261066
5519656,43.261066
5519757,43.261066
5519857,43.261066
5519960,43.261066
5520060,43.261066
5520160,43.261066
5520260,43.261066
5520362,43.261066
5520462,43.261066
5520563,43.261066
5520663,43.261066
5520763,43.261066
5520865,43.261066
5520964,43.261066
5521064,43.261066
5521164,43.261066
5521264,43.261066
5521370,43.261066
5521469,43.261066
5521569,43.261066
5521669,43.261066
5521800,43.261066
5521906,43.261066
5522028,43.261066
5522106,43.261066
5522206,43.261066
5522306,43.261066
5522410,43.261066
5522510,43.261066
5522609,43.261066
5522709,43.261066
5522809,43.261066
5522915,43.261066
5523015,43.261066
5523115,43.261066
5523215,43.261066
5523315,43.261066
5523418,43.261066
5523518,43.261066
5523618,43.261066
5523718,43.261066
5523818,43.261066
5523920,43.261066
5524020,43.261066
5524120,43.261066
5524220,43.261066
5524320,43.261066
5524420,43.261066
5524521,43.261066
5524621,43.261066
5524722,43.261066
5524822,43.261066
5524926,43.261066
5525026,43.261066
5525125,43.261066
5525229,43.261066
5525329,43.261066
5525435,43.261066
5525535,43.261066
5525635,43.261066
5525738,43.261066
5525841,43.261066
5525941,43.261066
5526044,43.261066
5526145,43.261066
5526246,43.261066
5526346,43.261066
5526449,43.261066
5526549,43.261066
5526650,43.261066
5526750,43.26106
5526850,43.26106
5526952,43.26106
5527052,43.26106
5527153,43.26106
5527253,43.26106
5527353,43.26106
5527457,43.26106
5527557,43.26106
5527657,43.26106
5527758,43.26106
5527858,43.26106
5527960,43.26106
5528059,43.26106
5528159,43.26106
5528259,43.26106
5528360,43.26106
5528460,43.26106
5528560,43.26106
5528660,43.26106
5528760,43.26106
5528867,43.26106
5528966,43.26106
5529066,43.26106
5529166,43.26106
5529266,43.26106
5529371,43.26106
5529471,43.26106
5529571,43.26106
5529671,43.26106
5529775,43.26106
5529879,43.26106
5529979,43.26106
5530079,43.26106
5530179,43.26106
5530282,43.26106
5530384,43.26106
5530484,43.26106
5530584,43.26106
5530684,43.26106
5530784,43.26106
5530889,43.26106
5530989,43.26106
5531088,43.26106
5531190,43.26106
5531290,43.26106
5531398,43.26106
5531498,43.26106
5531603,43.26106
5531703,43.26106
5531803,43.26106
5531907,43.26106
5532008,43.26106
5532112,43.26106
5532217,43.26106
5532320,43.26106
5532422,43.26106
5532523,43.26106
5532629,43.26106
5532733,43.26106
5532837,43.26106
5532942,43.26106
5533041,43.26106
5533141,43.26106
5533241,43.26106
5533341,43.26106
5533443,43.26106
5533542,43.26106
5533642,43.26106
5533743,43.26106
5533843,43.26106
5533945,43.26106
5534046,43.26106
5534146,43.26106
5534247,43.26106
5534347,43.26106
5534451,43.26106
5534551,43.26106
5534651,43.26106
5534751,43.26106
5534852,43.26106
5534954,43.26106
5535054,43.26106
5535155,43.26106
5535255,43.26106
5535356,43.26106
5535458,43.26106
5535559,43.26106
5535659,43.26106
5535760,43.26106
5535860,43.26106
5535963,43.26106
5536064,43.26106
5536166,43.26106
5536266,43.26106
5536368,43.26106
5536475,43.26106
5536575,43.26106
5536675,43.26106
5536775,43.26106
5536882,43.26106
5536981,43.26106
5537081,43.26106
5537181,43.26106
5537281,43.26106
5537384,43.26106
5537484,43.26106
5537585,43.26106
5537685,43.26106
5537785,43.26106
5537888,43.26106
5537988,43.26106
5538088,43.26106
5538190,43.26106
5538294,43.26106
5538393,43.26106
5538495,43.26106
5538596,43.26106
5538696,43.26106
5538797,43.26106
5538900,43.26106
5539000,43.26106
5539100,43.26106
5539200,43.26106
5539301,43.26106
5539401,43.26106
5539505,43.26106
5539605,43.26106
5539705,43.26106
5539806,43.26106
5539909,43.26106
5540009,43.26106
5540109,43.26106
5540210,43.26106
5540310,43.26106
5540413,43.26106
5540513,43.26106
5540614,43.26106
5540714,43.26106
5540814,43.26106
5540925,43.26106
5541028,43.26106
5541128,43.26106
5541230,43.26106
5541330,43.26106
5541429,43.26106
5541529,43.26106
5541629,43.26106
5541734,43.26106
5541835,43.26106
5541938,43.26106
5542038,43.26106
5542138,43.26106
5542239,43.26106
5542340,43.26106
5542340,43.26106
5542439,43.26106
5542539,43.26106
5542639,43.26106
5542739,43.26106
5542839,43.26106
5542943,43.26106
5543043,43.26106
5543143,43.26106
5543243,43.26106
5543343,43.26106
5543445,43.26106
5543545,43.26106
5543645,43.26106
5543745,43.26106
5543845,43.26106
5543946,43.26106
5544045,43.26106
5544145,43.26106
5544245,43.26106
5544346,43.26106
5544452,43.26106
5544551,43.26106
5544651,43.26106
5544751,43.26106
5544852,43.26106
5544957,43.26106
5545058,43.26106
5545158,43.26106
5545258,43.26106
5545359,43.26106
5545463,43.26106
5545564,43.26106
5545663,43.26106
5545769,43.26106
5545876,43.26106
5545979,43.26106
5546079,43.26106
5546178,43.26106
5546279,43.26106
5546385,43.26106
5546484,43.26106
5546588,43.26106
5546689,43.26106
5546789,43.26106
5546890,43.26106
5546991,43.26106
5547091,43.26106
5547191,43.26106
5547291,43.26106
5547400,43.26106
5547503,43.26106
5547602,43.26106
5547706,43.26106
5547807,43.26106
5547910,43.26106
5548017,43.26106
5548117,43.26106
5548220,43.26106
5548320,43.26106
5548422,43.26106
5548529,43.26106
5548629,43.26106
5548729,43.26106
5548836,43.26106
5548936,43.26106
5549040,43.26106
5549140,43.26106
5549241,43.26106
5549341,43.26106
5549442,43.26106
5549544,43.26106
5549644,43.26106
5549745,43.26106
5549846,43.26106
5549946,43.26106
5550048,43.26106
5550149,43.26106
5550249,43.26106
5550349,43.26106
5550460,43.26106
5550563,43.26106
5550664,43.26106
5550764,43.26106
5550864,43.26106
5550975,43.26106
5551078,43.26106
5551180,43.26106
5551280,43.26106
5551380,43.26106
5551481,43.26106
5551581,43.26106
5551682,43.26106
5551782,43.26106
5551882,43.26106
5551982,43.26106
5552082,43.26106
5552187,43.26106
5552287,43.26106
5552387,43.26106
5552488,43.26106
5552588,43.26106
5552688,43.26106
5552788,43.26106
5552888,43.26106
5552990,43.26106
5553089,43.26106
5553189,43.26106
5553289,43.26106
5553389,43.26106
5553503,43.26106
5553603,43.26106
5553703,43.26106
5553803,43.26106
5553904,43.26106
5554007,43.26106
5554107,43.26106
5554207,43.26106
5554307,43.26106
5554407,43.26106
5554511,43.26106
5554612,43.26106
5554712,43.26106
5554812,43.26106
5554912,43.26106
5555014,43.26106
5555114,43.26106
5555214,43.26106
5555318,43.26106
5555422,43.26106
5555524,43.26106
5555623,43.26106
5555723,43.26106
5555823,43.26106
5555923,43.26106
5556029,43.26106
5556129,43.26106
5556229,43.26106
5556329,43.26106
5556434,43.26106
5556534,43.26106
5556634,43.26106
5556734,43.26106
5556837,43.26106
5556941,43.26106
5557048,43.26106
5557149,43.26106
5557250,43.26106
5557350,43.26106
5557450,43.26106
5557553,43.26106
5557654,43.26106
5557754,43.26106
5557854,43.26106
5557954,43.26106
5558057,43.26106
5558158,43.26106
5558258,43.26106
5558357,43.26106
5558462,43.26106
5558562,43.26106
5558662,43.26106
5558763,43.26106
5558862,43.26106
5558963,43.26106
5559062,43.26106
5559162,43.26106
5559262,43.26106
5559362,43.26106
5559468,43.26106
5559568,43.26106
5559670,43.26106
5559770,43.26106
5559870,43.26106
5559974,43.26106
5560074,43.26106
5560177,43.26106
5560277,43.26106
5560378,43.26106
5560480,43.26106
5560580,43.26106
5560680,43.26106
5560781,43.26106
5560880,43.26106
5560984,43.26106
5561084,43.26106
5561185,43.26106
5561285,43.26106
5561386,43.26106
5561489,43.26106
5561590,43.26106
5561690,43.26106
5561791,43.26106
5561924,43.26106
5562031,43.26106
5562135,43.26106
5562236,43.26106
5562335,43.26106
5562436,43.26106
5562537,43.26106
5562637,43.26106
5562737,43.26106
5562838,43.26106
5562939,43.26106
5563041,43.26106
5563140,43.26106
5563240,43.26106
5563340,43.26106
5563440,43.26106
5563546,43.26106
5563646,43.26106
5563747,43.26106
5563847,43.26106
5563946,43.26106
5564050,43.26106
5564150,43.26106
5564251,43.26106
5564350,43.26106
5564450,43.26106
5564555,43.26106
5564655,43.26106
5564755,43.26106
5564856,43.26106
5564955,43.26106
5565056,43.26106
5565156,43.26106
5565256,43.26106
5565356,43.26106
5565456,43.26106
5565559,43.26106
5565660,43.26106
5565760,43.26106
5565872,43.26106
5565992,43.26106
5566098,43.26106
5566198,43.26106
5566298,43.26106
5566398,43.26106
5566503,43.26106
5566603,43.26106
5566703,43.26106
5566803,43.26106
5566903,43.26106
5567007,43.26106
5567106,43.26106
5567206,43.26106
5567306,43.26106
5567406,43.26106
5567506,43.26106
5567606,43.26106
5567706,43.26106
5567806,43.26106
