Timestamp (ms),F_RPM_PRIM,F_GPS_SPEED
44208,0.0,0.07
44228,0.0,0.07
44238,0.0,0.07
44248,0.0,0.07
44259,0.0,0.07
44269,0.0,0.069
44279,0.0,0.068
44289,0.0,0.067
44299,0.0,0.066
44309,0.0,0.065
44320,0.0,0.0639
44330,0.0,0.0629
44344,0.0,0.0615
44354,0.0,0.0605
44364,0.0,0.06
44374,0.0,0.06
44384,0.0,0.06
44396,0.0,0.06
44406,0.0,0.06
44416,0.0,0.06
44426,0.0,0.06
44436,0.0,0.06
44448,0.0,0.06
44458,0.0,0.06
44468,0.0,0.06
44478,0.0,0.06
44488,0.0,0.06
44500,0.0,0.06
44510,0.0,0.06
44520,0.0,0.06
44530,0.0,0.06
44540,0.0,0.06
44550,0.0,0.06
44561,0.0,0.06
44571,0.0,0.06
44581,0.0,0.06
44592,0.0,0.06
44602,0.0,0.06
44612,0.0,0.06
44623,0.0,0.06
44633,0.0,0.06
44643,0.0,0.06
44653,0.0,0.06
44663,0.0,0.06
44673,0.0,0.06
44683,0.0,0.06
44693,0.0,0.06
44703,0.0,0.06
44714,0.0,0.06
44724,0.0,0.06
44734,0.0,0.06
44745,0.0,0.06
44755,0.0,0.06
44768,0.0,0.06
44778,0.0,0.06
44788,0.0,0.06
44799,0.0,0.06
44809,0.0,0.06
44819,0.0,0.06
44829,0.0,0.06
44839,0.0,0.06
44851,0.0,0.06
44861,0.0,0.06
44880,0.0,0.06
44890,0.0,0.060980392156862746
44906,0.0,0.06254901960784313
44916,0.0,0.06352941176470589
44928,0.0,0.06470588235294118
44938,0.0,0.06568627450980392
44948,0.0,0.06666666666666667
44958,0.0,0.06764705882352942
44968,0.0,0.06862745098039216
44982,0.0,0.07
44992,0.0,0.07
45002,0.0,0.07
45013,0.0,0.07
45023,0.0,0.07
45033,0.0,0.07
45045,0.0,0.07
45055,0.0,0.07
45065,0.0,0.07
45077,0.0,0.07
45093,0.0,0.07
45108,0.0,0.07
45118,0.0,0.07
45128,0.0,0.07
45138,0.0,0.07
45148,0.0,0.07
45158,0.0,0.07
45168,0.0,0.07
45178,0.0,0.07
45188,0.0,0.07
45198,0.0,0.07
45208,0.0,0.07
45218,0.0,0.07
45229,0.0,0.07
45239,0.0,0.07
45249,0.0,0.07
45260,0.0,0.07
45270,0.0,0.07
45284,0.0,0.07
45294,0.0,0.07
45313,0.0,0.07
45323,0.0,0.07
45333,0.0,0.07
45344,0.0,0.07
45354,0.0,0.07
45369,0.0,0.07
45379,0.0,0.07
45389,0.0,0.07
45400,0.0,0.07
45410,0.0,0.07
45420,0.0,0.07
45431,0.0,0.07
45441,0.0,0.07
45451,0.0,0.07
45461,0.0,0.07
45471,0.0,0.07
45481,0.0,0.07
45491,0.0,0.07
45501,0.0,0.07
45511,0.0,0.07
45522,0.0,0.07
45532,0.0,0.07
45542,0.0,0.07
45552,0.0,0.07
45562,0.0,0.07
45572,0.0,0.07
45582,0.0,0.07
45592,0.0,0.0699
45602,0.0,0.0689
45613,0.0,0.0678
45623,0.0,0.0668
45633,0.0,0.0658
45643,0.0,0.0648
45653,0.0,0.0638
45663,0.0,0.0628
45674,0.0,0.0617
45684,0.0,0.0607
45697,0.0,0.06
45707,0.0,0.06
45717,0.0,0.06
45727,0.0,0.06
45737,0.0,0.06
45747,0.0,0.06
45747,0.0,0.06
45759,0.0,0.06
45769,0.0,0.06
45784,0.0,0.06
45794,0.0,0.06
45804,0.0,0.06
45815,0.0,0.06
45825,0.0,0.06
45838,0.0,0.06
45848,0.0,0.06
45858,0.0,0.06
45868,0.0,0.06
45882,0.0,0.06
45882,0.0,0.06
45899,0.0,0.06
45909,0.0,0.06
45920,0.0,0.06
